"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Wind Direction (°)","Rain Rate (in/hr)","Daily Rain (in)","Relative Pressure (inHg)","Humidity (%)","Station Battery (V)","Absolute Pressure (inHg)"
2025-06-16T21:23:00-04:00,2025-06-16 21:23:00,58.5,58.5,55.9,10.1,14.5,263,0,0,30.23,91,,30.23
2025-06-16T21:08:00-04:00,2025-06-16 21:08:00,58.5,58.5,56.2,10.5,14.8,264,0,0,30.23,92,,30.23
2025-06-16T20:53:00-04:00,2025-06-16 20:53:00,58.6,58.6,56.6,10.5,14.5,264,0,0,30.22,93,4.28,30.22
2025-06-16T20:38:00-04:00,2025-06-16 20:38:00,58.6,58.6,56.6,10.5,14.5,261,0,0,30.23,93,,30.23
2025-06-16T20:23:00-04:00,2025-06-16 20:23:00,58.6,58.6,56.6,10.5,13.9,260,0,0,30.23,93,,30.23
2025-06-16T20:08:00-04:00,2025-06-16 20:08:00,58.6,58.6,56.9,10.3,13.9,264,0,0,30.24,94,,30.24
2025-06-16T19:53:00-04:00,2025-06-16 19:53:00,58.8,58.8,56.8,8.9,13,266,0,0,30.25,93,4.47,30.25
2025-06-16T19:38:00-04:00,2025-06-16 19:38:00,59.4,59.4,56.8,9.2,13.4,262,0,0,30.25,91,,30.25
2025-06-16T19:23:00-04:00,2025-06-16 19:23:00,59.5,59.5,56.9,8.9,11.9,256,0,0,30.25,91,,30.25
2025-06-16T19:08:00-04:00,2025-06-16 19:08:00,59.4,59.4,56.8,8.3,13.6,258,0,0,30.25,91,,30.25
2025-06-16T18:53:00-04:00,2025-06-16 18:53:00,59.7,59.7,56.8,10.5,16.1,255,0,0,30.25,90,4.54,30.25
2025-06-16T18:38:00-04:00,2025-06-16 18:38:00,59.9,59.9,57,11,14.5,256,0,0,30.25,90,,30.25
2025-06-16T18:23:00-04:00,2025-06-16 18:23:00,59.7,59.7,56.5,10.3,15.7,257,0,0,30.24,89,,30.24
2025-06-16T18:08:00-04:00,2025-06-16 18:08:00,59.9,59.9,56.6,10.3,14.5,257,0,0,30.24,89,,30.24
2025-06-16T17:53:00-04:00,2025-06-16 17:53:00,59.9,59.9,56.3,10.5,14.3,257,0,0,30.24,88,4.54,30.24
2025-06-16T17:38:00-04:00,2025-06-16 17:38:00,59.9,59.9,56.6,11.2,14.1,255,0,0,30.24,89,,30.24
2025-06-16T17:23:00-04:00,2025-06-16 17:23:00,59.9,59.9,56.6,10.1,17.2,258,0,0,30.25,89,,30.25
2025-06-16T17:08:00-04:00,2025-06-16 17:08:00,59.7,59.7,56.5,12.3,17,254,0,0,30.24,89,,30.24
2025-06-16T16:53:00-04:00,2025-06-16 16:53:00,59.5,59.5,56.3,13.2,16.6,256,0,0,30.24,89,4.67,30.24
2025-06-16T16:38:00-04:00,2025-06-16 16:38:00,59.7,59.7,56.1,12.8,16.8,254,0,0,30.25,88,,30.25
2025-06-16T16:23:00-04:00,2025-06-16 16:23:00,59.9,59.9,55.7,11.4,15.9,254,0,0,30.25,86,,30.25
2025-06-16T16:08:00-04:00,2025-06-16 16:08:00,59.7,59.7,54.9,12.8,18.3,255,0,0,30.25,84,,30.25
2025-06-16T15:53:00-04:00,2025-06-16 15:53:00,59.7,59.7,54.9,11.9,17.2,259,0,0,30.26,84,4.71,30.26
2025-06-16T15:38:00-04:00,2025-06-16 15:38:00,59.7,59.7,55.2,11.4,17.2,265,0,0,30.26,85,,30.26
2025-06-16T15:23:00-04:00,2025-06-16 15:23:00,59.5,59.5,55.3,12.8,18.6,257,0,0,30.26,86,,30.26
2025-06-16T15:08:00-04:00,2025-06-16 15:08:00,59.4,59.4,55.2,13.9,17.2,252,0,0,30.26,86,,30.26
2025-06-16T14:53:00-04:00,2025-06-16 14:53:00,59.5,59.5,55.3,12.3,16.1,253,0,0,30.27,86,4.71,30.27
2025-06-16T14:38:00-04:00,2025-06-16 14:38:00,59.7,59.7,55.5,11,18.8,252,0,0,30.26,86,,30.26
2025-06-16T14:23:00-04:00,2025-06-16 14:23:00,59.7,59.7,56.5,9.6,15.9,255,0,0,30.27,89,,30.27
2025-06-16T14:08:00-04:00,2025-06-16 14:08:00,59.7,59.7,56.1,9.6,14.5,271,0,0,30.27,88,,30.27
2025-06-16T13:53:00-04:00,2025-06-16 13:53:00,59.5,59.5,56.6,8.5,14.3,277,0,0,30.28,90,4.7,30.28
2025-06-16T13:38:00-04:00,2025-06-16 13:38:00,59.4,59.4,56.8,9.2,12.8,255,0,0,30.28,91,,30.28
2025-06-16T13:23:00-04:00,2025-06-16 13:23:00,59,59,56.4,10.1,14.3,256,0,0,30.28,91,,30.28
2025-06-16T13:08:00-04:00,2025-06-16 13:08:00,58.8,58.8,56.5,10.5,14.8,257,0,0,30.28,92,,30.28
2025-06-16T12:53:00-04:00,2025-06-16 12:53:00,58.8,58.8,56.2,9.8,14.3,263,0,0,30.28,91,4.71,30.28
2025-06-16T12:38:00-04:00,2025-06-16 12:38:00,58.5,58.5,56.2,11,14.1,253,0,0,30.27,92,,30.27
2025-06-16T12:23:00-04:00,2025-06-16 12:23:00,58.1,58.1,55.8,11.4,14.3,254,0,0,30.28,92,,30.28
2025-06-16T12:08:00-04:00,2025-06-16 12:08:00,58.1,58.1,55.8,11.6,14.8,253,0,0,30.29,92,,30.29
2025-06-16T11:53:00-04:00,2025-06-16 11:53:00,57.9,57.9,55.6,12.3,14.8,254,0,0,30.29,92,4.72,30.29
2025-06-16T11:38:00-04:00,2025-06-16 11:38:00,57.7,57.7,55.7,11.9,15,258,0,0,30.29,93,,30.29
2025-06-16T11:23:00-04:00,2025-06-16 11:23:00,57.9,57.9,55.9,10.3,13,258,0,0,30.3,93,,30.3
2025-06-16T11:08:00-04:00,2025-06-16 11:08:00,58.1,58.1,55.8,9.8,14.1,259,0,0,30.3,92,,30.3
2025-06-16T10:53:00-04:00,2025-06-16 10:53:00,58.3,58.3,56,9.8,13,261,0,0,30.3,92,4.71,30.3
2025-06-16T10:38:00-04:00,2025-06-16 10:38:00,58.5,58.5,55.9,9.2,13,266,0,0,30.29,91,,30.29
2025-06-16T10:23:00-04:00,2025-06-16 10:23:00,58.5,58.5,55.9,9.2,13.4,279,0,0,30.29,91,,30.29
2025-06-16T10:08:00-04:00,2025-06-16 10:08:00,58.3,58.3,56,8.7,12.8,275,0,0,30.29,92,,30.29
2025-06-16T09:53:00-04:00,2025-06-16 09:53:00,58.1,58.1,56.1,7.6,11.2,280,0,0,30.29,93,4.64,30.29
2025-06-16T09:38:00-04:00,2025-06-16 09:38:00,57.4,57.4,55.7,5.8,11.6,286,0,0,30.29,94,,30.29
2025-06-16T09:23:00-04:00,2025-06-16 09:23:00,57.4,57.4,55.7,6,9.2,295,0,0,30.29,94,,30.29
2025-06-16T09:08:00-04:00,2025-06-16 09:08:00,57.4,57.4,55.7,4.5,7.8,282,0,0,30.29,94,,30.29
2025-06-16T08:53:00-04:00,2025-06-16 08:53:00,57,57,55.3,4.3,7.8,272,0,0,30.3,94,4.5,30.3
2025-06-16T08:38:00-04:00,2025-06-16 08:38:00,56.5,56.5,55.4,5.1,8.7,286,0,0,30.3,96,,30.3
2025-06-16T08:23:00-04:00,2025-06-16 08:23:00,56.5,56.5,55.4,4.9,7.4,294,0,0,30.3,96,,30.3
2025-06-16T08:08:00-04:00,2025-06-16 08:08:00,56.7,56.7,55.3,6,8.3,292,0,0,30.3,95,,30.3
2025-06-16T07:53:00-04:00,2025-06-16 07:53:00,57.2,57.2,55.5,5.8,8.5,310,0,0,30.3,94,4.36,30.3
2025-06-16T07:38:00-04:00,2025-06-16 07:38:00,57.4,57.4,55.4,4.5,6,320,0,0,30.29,93,,30.29
2025-06-16T07:23:00-04:00,2025-06-16 07:23:00,57.4,57.4,55.4,3.4,5.8,322,0,0,30.29,93,,30.29
2025-06-16T07:08:00-04:00,2025-06-16 07:08:00,57,57,55.3,2.7,4.9,325,0,0,30.29,94,,30.29
2025-06-16T06:53:00-04:00,2025-06-16 06:53:00,56.8,56.8,55.4,3.4,5.1,328,0,0,30.29,95,4.25,30.29
2025-06-16T06:38:00-04:00,2025-06-16 06:38:00,56.5,56.5,55.1,2.5,4.3,329,0,0,30.29,95,,30.29
2025-06-16T06:23:00-04:00,2025-06-16 06:23:00,56.5,56.5,55.4,2.2,4,330,0,0,30.29,96,,30.29
2025-06-16T06:08:00-04:00,2025-06-16 06:08:00,56.5,56.5,55.4,3.1,4.9,332,0,0,30.28,96,,30.28
2025-06-16T05:53:00-04:00,2025-06-16 05:53:00,56.5,56.5,55.4,3.6,6,332,0,0,30.28,96,4.25,30.28
2025-06-16T05:38:00-04:00,2025-06-16 05:38:00,56.5,56.5,55.4,4.7,6.5,332,0,0,30.28,96,,30.28
2025-06-16T05:23:00-04:00,2025-06-16 05:23:00,56.5,56.5,55.7,4,5.6,332,0,0,30.28,97,,30.28
2025-06-16T05:08:00-04:00,2025-06-16 05:08:00,56.5,56.5,55.7,3.8,5.6,332,0,0,30.28,97,,30.28
2025-06-16T04:53:00-04:00,2025-06-16 04:53:00,56.5,56.5,55.7,3.6,6.7,305,0,0,30.29,97,4.26,30.29
2025-06-16T04:38:00-04:00,2025-06-16 04:38:00,56.7,56.7,55.9,1.8,4,285,0,0,30.28,97,,30.28
2025-06-16T04:23:00-04:00,2025-06-16 04:23:00,56.5,56.5,55.7,2,4,285,0,0,30.28,97,,30.28
2025-06-16T04:08:00-04:00,2025-06-16 04:08:00,56.5,56.5,55.7,2.9,5.1,285,0,0,30.28,97,,30.28
2025-06-16T03:53:00-04:00,2025-06-16 03:53:00,56.5,56.5,55.7,2.9,5.1,285,0,0,30.28,97,4.27,30.28
2025-06-16T03:38:00-04:00,2025-06-16 03:38:00,56.5,56.5,55.7,2.7,5.6,285,0,0,30.27,97,,30.27
2025-06-16T03:23:00-04:00,2025-06-16 03:23:00,56.3,56.3,55.2,0.2,2,285,0,0,30.28,96,,30.28
2025-06-16T03:08:00-04:00,2025-06-16 03:08:00,56.7,56.7,55.6,0.2,4.7,285,0,0,30.28,96,,30.28
2025-06-16T02:53:00-04:00,2025-06-16 02:53:00,56.7,56.7,55.3,3.1,5.6,285,0,0,30.27,95,4.27,30.27
2025-06-16T02:38:00-04:00,2025-06-16 02:38:00,56.7,56.7,55.3,3.6,5.4,285,0,0,30.28,95,,30.28
2025-06-16T02:23:00-04:00,2025-06-16 02:23:00,56.7,56.7,55.3,4.5,6.5,285,0,0,30.28,95,,30.28
2025-06-16T02:08:00-04:00,2025-06-16 02:08:00,56.7,56.7,55,4.3,6.9,284,0,0,30.28,94,,30.28
2025-06-16T01:53:00-04:00,2025-06-16 01:53:00,56.8,56.8,55.1,5.1,6.9,319,0,0,30.28,94,4.28,30.28
2025-06-16T01:38:00-04:00,2025-06-16 01:38:00,56.8,56.8,55.1,4.7,6.9,324,0,0,30.28,94,,30.28
2025-06-16T01:23:00-04:00,2025-06-16 01:23:00,56.8,56.8,54.8,4.9,9.6,283,0,0,30.28,93,,30.28
2025-06-16T01:08:00-04:00,2025-06-16 01:08:00,56.8,56.8,54.5,6.3,10.1,313,0,0,30.29,92,,30.29
2025-06-16T00:53:00-04:00,2025-06-16 00:53:00,56.8,56.8,54.8,5.8,8.5,317,0,0,30.29,93,4.28,30.29
2025-06-16T00:38:00-04:00,2025-06-16 00:38:00,56.8,56.8,54.8,6.3,8.5,315,0,0,30.29,93,,30.29
2025-06-16T00:23:00-04:00,2025-06-16 00:23:00,56.8,56.8,55.1,6.9,10.5,307,0,0,30.29,94,,30.29
2025-06-16T00:08:00-04:00,2025-06-16 00:08:00,56.8,56.8,54.8,7.4,9.8,307,0,0,30.29,93,,30.29
2025-06-15T23:53:00-04:00,2025-06-15 23:53:00,56.8,56.8,54.8,7.6,10.1,311,0,0,30.29,93,4.27,30.29
2025-06-15T23:38:00-04:00,2025-06-15 23:38:00,56.8,56.8,55.1,6.3,9.6,294,0,0,30.29,94,,30.29
2025-06-15T23:23:00-04:00,2025-06-15 23:23:00,56.7,56.7,55,7.2,9.8,282,0,0,30.29,94,,30.29
2025-06-15T23:08:00-04:00,2025-06-15 23:08:00,56.5,56.5,54.8,7.2,10.3,281,0,0,30.29,94,,30.29
2025-06-15T22:53:00-04:00,2025-06-15 22:53:00,56.5,56.5,54.8,7.8,11.9,273,0,0,30.29,94,4.29,30.29
2025-06-15T22:38:00-04:00,2025-06-15 22:38:00,56.5,56.5,54.8,8.5,12.8,292,0,0,30.29,94,,30.29
2025-06-15T22:23:00-04:00,2025-06-15 22:23:00,56.5,56.5,54.8,8.3,12.5,287,0,0,30.29,94,,30.29
2025-06-15T22:08:00-04:00,2025-06-15 22:08:00,56.5,56.5,55.1,7.4,10.3,290,0,0,30.29,95,,30.29
2025-06-15T21:53:00-04:00,2025-06-15 21:53:00,56.3,56.3,54.6,9.2,13.2,280,0,0,30.29,94,4.29,30.29
2025-06-15T21:38:00-04:00,2025-06-15 21:38:00,56.7,56.7,55,7.6,12.5,287,0,0,30.28,94,,30.28
2025-06-15T21:23:00-04:00,2025-06-15 21:23:00,56.7,56.7,55,8.9,13.2,288,0,0,30.29,94,,30.29
2025-06-15T21:08:00-04:00,2025-06-15 21:08:00,56.7,56.7,55,9.4,13.6,289,0,0,30.29,94,,30.29
2025-06-15T20:53:00-04:00,2025-06-15 20:53:00,56.5,56.5,54.8,8.1,12.1,283,0,0,30.28,94,4.28,30.28
2025-06-15T20:38:00-04:00,2025-06-15 20:38:00,56.5,56.5,54.8,8.5,12.8,272,0,0,30.28,94,,30.28
2025-06-15T20:23:00-04:00,2025-06-15 20:23:00,56.5,56.5,54.8,8.7,12.3,273,0,0,30.27,94,,30.27
2025-06-15T20:08:00-04:00,2025-06-15 20:08:00,56.7,56.7,54.7,9.4,14.1,265,0,0,30.27,93,,30.27
2025-06-15T19:53:00-04:00,2025-06-15 19:53:00,56.7,56.7,54.7,9.4,13.2,262,0,0,30.27,93,4.36,30.27
2025-06-15T19:38:00-04:00,2025-06-15 19:38:00,56.7,56.7,54.4,10.3,13.4,262,0,0,30.27,92,,30.27
2025-06-15T19:23:00-04:00,2025-06-15 19:23:00,56.8,56.8,54.5,9.8,13.4,264,0,0,30.27,92,,30.27
2025-06-15T19:08:00-04:00,2025-06-15 19:08:00,57.2,57.2,54.3,10.1,12.5,260,0,0,30.26,90,,30.26
2025-06-15T18:53:00-04:00,2025-06-15 18:53:00,57.2,57.2,54.3,9.8,13,259,0,0,30.26,90,4.55,30.26
2025-06-15T18:38:00-04:00,2025-06-15 18:38:00,57.2,57.2,54,11,14.1,260,0,0,30.26,89,,30.26
2025-06-15T18:23:00-04:00,2025-06-15 18:23:00,57.4,57.4,53.9,11.2,15,261,0,0,30.26,88,,30.26
2025-06-15T18:08:00-04:00,2025-06-15 18:08:00,57.6,57.6,53.8,11.9,14.3,258,0,0,30.26,87,,30.26
2025-06-15T17:53:00-04:00,2025-06-15 17:53:00,57.7,57.7,53.9,10.3,13.4,258,0,0,30.27,87,4.7,30.27
2025-06-15T17:38:00-04:00,2025-06-15 17:38:00,57.6,57.6,53.4,10.5,14.1,257,0,0,30.27,86,,30.27
2025-06-15T17:23:00-04:00,2025-06-15 17:23:00,57.6,57.6,52.8,11.9,15.4,255,0,0,30.27,84,,30.27
2025-06-15T17:08:00-04:00,2025-06-15 17:08:00,57.6,57.6,51.8,11.9,15,254,0,0,30.27,81,,30.27
2025-06-15T16:53:00-04:00,2025-06-15 16:53:00,57.6,57.6,51.5,11.6,15.2,257,0,0,30.27,80,4.72,30.27
2025-06-15T16:38:00-04:00,2025-06-15 16:38:00,57.4,57.4,51.3,11.4,13.6,256,0,0,30.27,80,,30.27
2025-06-15T16:23:00-04:00,2025-06-15 16:23:00,57.6,57.6,51.1,11.9,14.5,257,0,0,30.27,79,,30.27
2025-06-15T16:08:00-04:00,2025-06-15 16:08:00,57.7,57.7,51.2,11.4,14.8,257,0,0,30.28,79,,30.28
2025-06-15T15:53:00-04:00,2025-06-15 15:53:00,57.9,57.9,50.7,11.4,16.1,253,0,0,30.28,77,4.72,30.28
2025-06-15T15:38:00-04:00,2025-06-15 15:38:00,57.9,57.9,50.7,13,18.6,254,0,0,30.28,77,,30.28
2025-06-15T15:23:00-04:00,2025-06-15 15:23:00,57.9,57.9,51.8,13.4,17.7,253,0,0,30.28,80,,30.28
2025-06-15T15:08:00-04:00,2025-06-15 15:08:00,57.7,57.7,51.6,13,16.8,254,0,0,30.28,80,,30.28
2025-06-15T14:53:00-04:00,2025-06-15 14:53:00,57.6,57.6,51.8,12.5,15.4,257,0,0,30.28,81,4.71,30.28
2025-06-15T14:38:00-04:00,2025-06-15 14:38:00,57.7,57.7,51.2,12.3,15.2,256,0,0,30.28,79,,30.28
2025-06-15T14:23:00-04:00,2025-06-15 14:23:00,58.3,58.3,50.4,11.6,15.2,254,0,0,30.27,75,,30.27
2025-06-15T14:08:00-04:00,2025-06-15 14:08:00,58.5,58.5,49.5,10.1,15.2,253,0,0,30.28,72,,30.28
2025-06-15T13:53:00-04:00,2025-06-15 13:53:00,58.3,58.3,48.9,10.7,15.4,259,0,0,30.28,71,4.71,30.28
2025-06-15T13:38:00-04:00,2025-06-15 13:38:00,58.5,58.5,49.1,10.7,16.1,257,0,0,30.27,71,,30.27
2025-06-15T13:23:00-04:00,2025-06-15 13:23:00,58.5,58.5,48.7,9.8,15,258,0,0,30.28,70,,30.28
2025-06-15T13:08:00-04:00,2025-06-15 13:08:00,58.1,58.1,49.5,10.3,15.9,255,0,0,30.28,73,,30.28
2025-06-15T12:53:00-04:00,2025-06-15 12:53:00,57.7,57.7,50.5,10.1,15,258,0,0,30.28,77,4.71,30.28
2025-06-15T12:38:00-04:00,2025-06-15 12:38:00,57.7,57.7,50.5,11.6,15.9,255,0,0,30.28,77,,30.28
2025-06-15T12:23:00-04:00,2025-06-15 12:23:00,57.7,57.7,50.5,11.2,15.2,261,0,0,30.28,77,,30.28
2025-06-15T12:08:00-04:00,2025-06-15 12:08:00,57.6,57.6,50.4,10.1,15.2,275,0,0,30.29,77,,30.29
2025-06-15T11:53:00-04:00,2025-06-15 11:53:00,57.6,57.6,51.1,10.1,15,270,0,0,30.29,79,4.72,30.29
2025-06-15T11:38:00-04:00,2025-06-15 11:38:00,57.6,57.6,50.8,8.9,12.5,274,0,0,30.29,78,,30.29
2025-06-15T11:23:00-04:00,2025-06-15 11:23:00,57.4,57.4,50.6,9.4,13,286,0,0,30.29,78,,30.29
2025-06-15T11:08:00-04:00,2025-06-15 11:08:00,57.4,57.4,50.6,8.5,11.6,289,0,0,30.29,78,,30.29
2025-06-15T10:53:00-04:00,2025-06-15 10:53:00,57.4,57.4,50.2,8.9,11.9,292,0,0,30.29,77,4.71,30.29
2025-06-15T10:38:00-04:00,2025-06-15 10:38:00,57.2,57.2,50.7,7.8,10.7,293,0,0,30.29,79,,30.29
2025-06-15T10:23:00-04:00,2025-06-15 10:23:00,56.8,56.8,51,8.1,11,301,0,0,30.3,81,,30.3
2025-06-15T10:08:00-04:00,2025-06-15 10:08:00,56.7,56.7,51.3,8.1,11,299,0,0,30.3,82,,30.3
2025-06-15T09:53:00-04:00,2025-06-15 09:53:00,56.5,56.5,52,7.6,10.1,301,0,0,30.29,85,4.65,30.29
2025-06-15T09:38:00-04:00,2025-06-15 09:38:00,56.7,56.7,50.9,6.9,9.8,294,0,0,30.3,81,,30.3
2025-06-15T09:23:00-04:00,2025-06-15 09:23:00,56.7,56.7,50.6,6.5,9.2,291,0,0,30.3,80,,30.3
2025-06-15T09:08:00-04:00,2025-06-15 09:08:00,56.7,56.7,50.6,7.2,12.3,290,0,0,30.3,80,,30.3
2025-06-15T08:53:00-04:00,2025-06-15 08:53:00,56.5,56.5,50.4,6.5,8.9,262,0,0,30.31,80,4.5,30.31
2025-06-15T08:38:00-04:00,2025-06-15 08:38:00,55.9,55.9,51.1,6.5,8.7,260,0,0,30.31,84,,30.31
2025-06-15T08:23:00-04:00,2025-06-15 08:23:00,55.6,55.6,51.8,5.4,7.4,260,0,0,30.31,87,,30.31
2025-06-15T08:08:00-04:00,2025-06-15 08:08:00,55.2,55.2,52.3,4,7.4,264,0,0,30.31,90,,30.31
2025-06-15T07:53:00-04:00,2025-06-15 07:53:00,54.3,54.3,52.3,2.7,4.5,266,0,0,30.31,93,4.24,30.31
2025-06-15T07:38:00-04:00,2025-06-15 07:38:00,53.4,53.4,52.3,3.6,5.6,266,0,0,30.31,96,,30.31
2025-06-15T07:23:00-04:00,2025-06-15 07:23:00,52.5,52.5,52,0.7,4.9,266,0,0,30.3,98,,30.3
2025-06-15T07:08:00-04:00,2025-06-15 07:08:00,51.6,51.6,51.3,0,2.2,266,0,0,30.31,99,,30.31
2025-06-15T06:53:00-04:00,2025-06-15 06:53:00,50.9,50.9,50.9,0,0,266,0,0,30.3,100,4.23,30.3
2025-06-15T06:38:00-04:00,2025-06-15 06:38:00,50,50,50,0,0,266,0,0,30.3,100,,30.3
2025-06-15T06:23:00-04:00,2025-06-15 06:23:00,49.1,49.1,49.1,0,0,266,0,0,30.3,100,,30.3
2025-06-15T06:08:00-04:00,2025-06-15 06:08:00,48.6,48.6,48.6,0,0,266,0,0,30.3,100,,30.3
2025-06-15T05:53:00-04:00,2025-06-15 05:53:00,48.4,48.4,48.4,0,1.3,266,0,0,30.3,100,4.24,30.3
2025-06-15T05:38:00-04:00,2025-06-15 05:38:00,48.2,48.2,48.2,0,0,266,0,0,30.3,100,,30.3
2025-06-15T05:23:00-04:00,2025-06-15 05:23:00,48.4,48.4,48.4,0,0,266,0,0,30.3,100,,30.3
2025-06-15T05:08:00-04:00,2025-06-15 05:08:00,48.7,48.7,48.7,0,0,266,0,0,30.29,100,,30.29
2025-06-15T04:53:00-04:00,2025-06-15 04:53:00,48.4,48.4,48.4,0,0,266,0,0,30.29,100,4.25,30.29
2025-06-15T04:38:00-04:00,2025-06-15 04:38:00,48.6,48.6,48.6,0,0,266,0,0,30.29,100,,30.29
2025-06-15T04:23:00-04:00,2025-06-15 04:23:00,48.9,48.9,48.9,0,1.6,266,0,0,30.29,100,,30.29
2025-06-15T04:08:00-04:00,2025-06-15 04:08:00,48.9,48.9,48.9,0,0,266,0,0,30.28,100,,30.28
2025-06-15T03:53:00-04:00,2025-06-15 03:53:00,48.9,48.9,48.9,0,0,266,0,0,30.28,100,4.27,30.28
2025-06-15T03:38:00-04:00,2025-06-15 03:38:00,48.9,48.9,48.9,0,0,266,0,0,30.28,100,,30.28
2025-06-15T03:23:00-04:00,2025-06-15 03:23:00,49.3,49.3,49.3,0,0,266,0,0,30.29,100,,30.29
2025-06-15T03:08:00-04:00,2025-06-15 03:08:00,48.9,48.9,48.9,0,1.3,266,0,0,30.29,100,,30.29
2025-06-15T02:53:00-04:00,2025-06-15 02:53:00,49.3,49.3,49.3,0,0,266,0,0,30.28,100,4.27,30.28
2025-06-15T02:38:00-04:00,2025-06-15 02:38:00,49.1,49.1,49.1,0,0,266,0,0,30.29,100,,30.29
2025-06-15T02:23:00-04:00,2025-06-15 02:23:00,49.1,49.1,49.1,0,0,266,0,0,30.29,100,,30.29
2025-06-15T02:08:00-04:00,2025-06-15 02:08:00,49.3,49.3,49.3,0,0,266,0,0,30.29,100,,30.29
2025-06-15T01:53:00-04:00,2025-06-15 01:53:00,49.5,49.5,49.5,0,0,266,0,0,30.29,100,4.28,30.29
2025-06-15T01:38:00-04:00,2025-06-15 01:38:00,49.6,49.6,49.6,0,0,266,0,0,30.29,100,,30.29
2025-06-15T01:23:00-04:00,2025-06-15 01:23:00,50,50,50,0,0,266,0,0,30.29,100,,30.29
2025-06-15T01:08:00-04:00,2025-06-15 01:08:00,50.2,50.2,50.2,0,0,266,0,0,30.29,100,,30.29
2025-06-15T00:53:00-04:00,2025-06-15 00:53:00,50.4,50.4,50.4,0,0,266,0,0,30.28,100,4.28,30.28
2025-06-15T00:38:00-04:00,2025-06-15 00:38:00,50.5,50.5,50.5,0,0,266,0,0,30.28,100,,30.28
2025-06-15T00:23:00-04:00,2025-06-15 00:23:00,50.2,50.2,50.2,0,0,266,0,0,30.28,100,,30.28
2025-06-15T00:08:00-04:00,2025-06-15 00:08:00,50.4,50.4,50.4,0,1.3,266,0,0,30.28,100,4.27,30.28
2025-06-14T23:53:00-04:00,2025-06-14 23:53:00,50.7,50.7,50.7,0,0,266,0,0.04,30.29,100,,30.29
2025-06-14T23:38:00-04:00,2025-06-14 23:38:00,50.5,50.5,50.2,0,0,266,0,0.04,30.28,99,,30.28
2025-06-14T23:23:00-04:00,2025-06-14 23:23:00,50.7,50.7,50.4,0,1.3,266,0,0.04,30.28,99,,30.28
2025-06-14T23:08:00-04:00,2025-06-14 23:08:00,50.9,50.9,50.6,0,1.3,266,0,0.04,30.28,99,4.28,30.28
2025-06-14T22:53:00-04:00,2025-06-14 22:53:00,51.1,51.1,50.6,0,1.3,266,0,0.04,30.28,98,,30.28
2025-06-14T22:38:00-04:00,2025-06-14 22:38:00,51.4,51.4,50.6,0,0.9,266,0,0.04,30.27,97,,30.27
2025-06-14T22:23:00-04:00,2025-06-14 22:23:00,52.3,52.3,51.5,0,1.3,266,0,0.04,30.28,97,,30.28
2025-06-14T22:08:00-04:00,2025-06-14 22:08:00,52.7,52.7,51.6,0.2,2.9,266,0,0.04,30.27,96,4.29,30.27
2025-06-14T21:53:00-04:00,2025-06-14 21:53:00,53.1,53.1,51.7,0.7,4.9,266,0,0.04,30.27,95,,30.27
2025-06-14T21:38:00-04:00,2025-06-14 21:38:00,53.2,53.2,51.8,1.3,4.3,266,0,0.04,30.27,95,,30.27
2025-06-14T21:23:00-04:00,2025-06-14 21:23:00,53.6,53.6,51.9,1.6,5.1,266,0,0.04,30.27,94,,30.27
2025-06-14T21:08:00-04:00,2025-06-14 21:08:00,53.8,53.8,51.8,1.3,5.1,266,0,0.04,30.27,93,4.29,30.27
2025-06-14T20:53:00-04:00,2025-06-14 20:53:00,54.1,54.1,51.8,1.1,4.3,265,0,0.04,30.26,92,,30.26
2025-06-14T20:38:00-04:00,2025-06-14 20:38:00,54.5,54.5,51.9,5.1,8.9,261,0,0.04,30.26,91,,30.26
2025-06-14T20:23:00-04:00,2025-06-14 20:23:00,54.9,54.9,52,6.3,9.2,259,0,0.04,30.26,90,,30.26
2025-06-14T20:08:00-04:00,2025-06-14 20:08:00,55.4,55.4,52.2,5.4,7.8,257,0,0.04,30.26,89,4.44,30.26
2025-06-14T19:53:00-04:00,2025-06-14 19:53:00,55.8,55.8,51.7,6.3,8.7,266,0,0.04,30.26,86,,30.26
2025-06-14T19:38:00-04:00,2025-06-14 19:38:00,56.5,56.5,52,6.3,8.5,266,0,0.04,30.26,85,,30.26
2025-06-14T19:23:00-04:00,2025-06-14 19:23:00,56.7,56.7,51.9,6.5,10.1,261,0,0.04,30.25,84,,30.25
2025-06-14T19:08:00-04:00,2025-06-14 19:08:00,56.7,56.7,51.9,8.5,11.2,264,0,0.04,30.25,84,4.73,30.25
2025-06-14T18:53:00-04:00,2025-06-14 18:53:00,56.7,56.7,51.6,9.2,11.9,266,0,0.04,30.25,83,,30.25
2025-06-14T18:38:00-04:00,2025-06-14 18:38:00,56.7,56.7,51.3,9.4,13,268,0,0.04,30.25,82,,30.25
2025-06-14T18:23:00-04:00,2025-06-14 18:23:00,56.7,56.7,51.6,8.7,12.8,265,0,0.04,30.25,83,,30.25
2025-06-14T18:08:00-04:00,2025-06-14 18:08:00,56.7,56.7,51.6,9.6,13.4,263,0,0.04,30.24,83,4.69,30.24
2025-06-14T17:53:00-04:00,2025-06-14 17:53:00,56.8,56.8,51.7,10.5,13.4,262,0,0.04,30.24,83,,30.24
