"Date","Time (GMT)","Water Temp (°F)","Conductivity (mS/cm)"
"2023/06/18","23:30","59.5","-"
"2023/06/18","23:36","59.5","-"
"2023/06/18","23:42","59.5","-"
"2023/06/18","23:48","59.5","-"
"2023/06/18","23:54","59.4","-"
"2023/06/19","00:00","59.4","-"
"2023/06/19","00:06","59.4","-"
"2023/06/19","00:12","59.4","-"
"2023/06/19","00:18","59.4","-"
"2023/06/19","00:24","59.4","-"
"2023/06/19","00:30","59.2","-"
"2023/06/19","00:36","59","-"
"2023/06/19","00:42","58.6","-"
"2023/06/19","00:48","58.5","-"
"2023/06/19","00:54","58.5","-"
"2023/06/19","01:00","58.3","-"
"2023/06/19","01:06","58.1","-"
"2023/06/19","01:12","58.1","-"
"2023/06/19","01:18","57.9","-"
"2023/06/19","01:24","57.9","-"
"2023/06/19","01:30","57.9","-"
"2023/06/19","01:36","57.9","-"
"2023/06/19","01:42","57.9","-"
"2023/06/19","01:48","57.9","-"
"2023/06/19","01:54","57.9","-"
"2023/06/19","02:00","57.9","-"
"2023/06/19","02:06","57.9","-"
"2023/06/19","02:12","57.9","-"
"2023/06/19","02:18","57.9","-"
"2023/06/19","02:24","57.9","-"
"2023/06/19","02:30","57.9","-"
"2023/06/19","02:36","57.9","-"
"2023/06/19","02:42","57.9","-"
"2023/06/19","02:48","57.9","-"
"2023/06/19","02:54","57.9","-"
"2023/06/19","03:00","57.9","-"
"2023/06/19","03:06","57.9","-"
"2023/06/19","03:12","57.9","-"
"2023/06/19","03:18","57.9","-"
"2023/06/19","03:24","57.9","-"
"2023/06/19","03:30","57.9","-"
"2023/06/19","03:36","57.9","-"
"2023/06/19","03:42","57.7","-"
"2023/06/19","03:48","57.7","-"
"2023/06/19","03:54","57.7","-"
"2023/06/19","04:00","57.7","-"
"2023/06/19","04:06","57.7","-"
"2023/06/19","04:12","57.7","-"
"2023/06/19","04:18","57.7","-"
"2023/06/19","04:24","57.7","-"
"2023/06/19","04:30","57.7","-"
"2023/06/19","04:36","57.7","-"
"2023/06/19","04:42","57.7","-"
"2023/06/19","04:48","57.7","-"
"2023/06/19","04:54","57.7","-"
"2023/06/19","05:00","57.7","-"
"2023/06/19","05:06","57.7","-"
"2023/06/19","05:12","57.7","-"
"2023/06/19","05:18","57.7","-"
"2023/06/19","05:24","57.7","-"
"2023/06/19","05:30","57.7","-"
"2023/06/19","05:36","57.7","-"
"2023/06/19","05:42","57.7","-"
"2023/06/19","05:48","57.7","-"
"2023/06/19","05:54","57.7","-"
"2023/06/19","06:00","57.7","-"
"2023/06/19","06:06","57.7","-"
"2023/06/19","06:12","57.7","-"
"2023/06/19","06:18","57.7","-"
"2023/06/19","06:24","57.7","-"
"2023/06/19","06:30","57.7","-"
"2023/06/19","06:36","57.7","-"
"2023/06/19","06:42","57.7","-"
"2023/06/19","06:48","57.7","-"
"2023/06/19","06:54","57.7","-"
"2023/06/19","07:00","57.7","-"
"2023/06/19","07:06","57.7","-"
"2023/06/19","07:12","57.7","-"
"2023/06/19","07:18","57.7","-"
"2023/06/19","07:24","57.7","-"
"2023/06/19","07:30","57.7","-"
"2023/06/19","07:36","57.7","-"
"2023/06/19","07:42","57.9","-"
"2023/06/19","07:48","57.9","-"
"2023/06/19","07:54","57.9","-"
"2023/06/19","08:00","58.1","-"
"2023/06/19","08:06","58.1","-"
"2023/06/19","08:12","58.1","-"
"2023/06/19","08:18","58.1","-"
"2023/06/19","08:24","58.3","-"
"2023/06/19","08:30","58.3","-"
"2023/06/19","08:36","58.5","-"
"2023/06/19","08:42","58.5","-"
"2023/06/19","08:48","58.6","-"
"2023/06/19","08:54","58.6","-"
"2023/06/19","09:00","58.8","-"
"2023/06/19","09:06","59","-"
"2023/06/19","09:12","59","-"
"2023/06/19","09:18","59","-"
"2023/06/19","09:24","59","-"
"2023/06/19","09:30","59","-"
"2023/06/19","09:36","59","-"
"2023/06/19","09:42","59","-"
"2023/06/19","09:48","59","-"
"2023/06/19","09:54","59","-"
"2023/06/19","10:00","59","-"
"2023/06/19","10:06","59","-"
"2023/06/19","10:12","59","-"
"2023/06/19","10:18","59","-"
"2023/06/19","10:24","59","-"
"2023/06/19","10:30","59","-"
"2023/06/19","10:36","59","-"
"2023/06/19","10:42","59","-"
"2023/06/19","10:48","59","-"
"2023/06/19","10:54","59","-"
"2023/06/19","11:00","59","-"
"2023/06/19","11:06","59","-"
"2023/06/19","11:12","59","-"
"2023/06/19","11:18","59","-"
"2023/06/19","11:24","59","-"
"2023/06/19","11:30","59","-"
"2023/06/19","11:36","59","-"
"2023/06/19","11:42","59","-"
"2023/06/19","11:48","59","-"
"2023/06/19","11:54","59","-"
"2023/06/19","12:00","59","-"
"2023/06/19","12:06","59","-"
"2023/06/19","12:12","59","-"
"2023/06/19","12:18","59","-"
"2023/06/19","12:24","59","-"
"2023/06/19","12:30","59","-"
"2023/06/19","12:36","58.8","-"
"2023/06/19","12:42","58.8","-"
"2023/06/19","12:48","58.8","-"
"2023/06/19","12:54","58.8","-"
"2023/06/19","13:00","58.8","-"
"2023/06/19","13:06","58.8","-"
"2023/06/19","13:12","58.8","-"
"2023/06/19","13:18","58.5","-"
"2023/06/19","13:24","58.3","-"
"2023/06/19","13:30","58.3","-"
"2023/06/19","13:36","58.3","-"
"2023/06/19","13:42","58.3","-"
"2023/06/19","13:48","58.3","-"
"2023/06/19","13:54","58.1","-"
"2023/06/19","14:00","58.1","-"
"2023/06/19","14:06","58.1","-"
"2023/06/19","14:12","57.9","-"
"2023/06/19","14:18","58.1","-"
"2023/06/19","14:24","57.9","-"
"2023/06/19","14:30","57.9","-"
"2023/06/19","14:36","57.9","-"
"2023/06/19","14:42","57.7","-"
"2023/06/19","14:48","57.7","-"
"2023/06/19","14:54","57.7","-"
"2023/06/19","15:00","57.7","-"
"2023/06/19","15:06","57.7","-"
"2023/06/19","15:12","57.7","-"
"2023/06/19","15:18","57.7","-"
"2023/06/19","15:24","57.7","-"
"2023/06/19","15:30","57.7","-"
"2023/06/19","15:36","57.7","-"
"2023/06/19","15:42","57.7","-"
"2023/06/19","15:48","57.7","-"
"2023/06/19","15:54","57.7","-"
"2023/06/19","16:00","57.9","-"
"2023/06/19","16:06","57.9","-"
"2023/06/19","16:12","57.9","-"
"2023/06/19","16:18","57.9","-"
"2023/06/19","16:24","57.9","-"
"2023/06/19","16:30","57.9","-"
"2023/06/19","16:36","57.7","-"
"2023/06/19","16:42","57.7","-"
"2023/06/19","16:48","57.7","-"
"2023/06/19","16:54","57.6","-"
"2023/06/19","17:00","57.6","-"
"2023/06/19","17:06","57.6","-"
"2023/06/19","17:12","57.6","-"
"2023/06/19","17:18","57.6","-"
"2023/06/19","17:24","57.6","-"
"2023/06/19","17:30","57.6","-"
"2023/06/19","17:36","57.6","-"
"2023/06/19","17:42","57.6","-"
"2023/06/19","17:48","57.6","-"
"2023/06/19","17:54","57.6","-"
"2023/06/19","18:00","57.6","-"
"2023/06/19","18:06","57.6","-"
"2023/06/19","18:12","57.6","-"
"2023/06/19","18:18","57.6","-"
"2023/06/19","18:24","57.6","-"
"2023/06/19","18:30","57.6","-"
"2023/06/19","18:36","57.6","-"
"2023/06/19","18:42","57.6","-"
"2023/06/19","18:48","57.6","-"
"2023/06/19","18:54","57.7","-"
"2023/06/19","19:00","57.7","-"
"2023/06/19","19:06","57.6","-"
"2023/06/19","19:12","57.6","-"
"2023/06/19","19:18","57.6","-"
"2023/06/19","19:24","57.6","-"
"2023/06/19","19:30","57.6","-"
"2023/06/19","19:36","57.6","-"
"2023/06/19","19:42","57.6","-"
"2023/06/19","19:48","57.6","-"
"2023/06/19","19:54","57.6","-"
"2023/06/19","20:00","57.7","-"
"2023/06/19","20:06","57.7","-"
"2023/06/19","20:12","57.7","-"
"2023/06/19","20:18","57.7","-"
"2023/06/19","20:24","57.7","-"
"2023/06/19","20:30","57.7","-"
"2023/06/19","20:36","57.7","-"
"2023/06/19","20:42","57.7","-"
"2023/06/19","20:48","57.9","-"
"2023/06/19","20:54","58.1","-"
"2023/06/19","21:00","58.1","-"
"2023/06/19","21:06","58.3","-"
"2023/06/19","21:12","58.3","-"
"2023/06/19","21:18","58.3","-"
"2023/06/19","21:24","58.6","-"
"2023/06/19","21:30","59","-"
"2023/06/19","21:36","59.7","-"
"2023/06/19","21:42","59.7","-"
"2023/06/19","21:48","59.7","-"
"2023/06/19","21:54","59.7","-"
"2023/06/19","22:00","59.9","-"
"2023/06/19","22:06","60.1","-"
"2023/06/19","22:12","60.3","-"
"2023/06/19","22:18","60.4","-"
"2023/06/19","22:24","60.4","-"
"2023/06/19","22:30","60.6","-"
"2023/06/19","22:36","60.6","-"
"2023/06/19","22:42","61","-"
"2023/06/19","22:48","61","-"
"2023/06/19","22:54","61","-"
"2023/06/19","23:00","60.8","-"
"2023/06/19","23:06","60.8","-"
"2023/06/19","23:12","60.6","-"
"2023/06/19","23:18","60.6","-"
"2023/06/19","23:24","60.6","-"
"2023/06/19","23:30","60.6","-"
"2023/06/19","23:36","60.6","-"
"2023/06/19","23:42","60.6","-"
"2023/06/19","23:48","60.4","-"
"2023/06/19","23:54","60.3","-"
"2023/06/20","00:00","60.1","-"
"2023/06/20","00:06","60.3","-"
"2023/06/20","00:12","60.1","-"
"2023/06/20","00:18","60.1","-"
"2023/06/20","00:24","59.7","-"
"2023/06/20","00:30","59.2","-"
"2023/06/20","00:36","59.2","-"
"2023/06/20","00:42","59","-"
"2023/06/20","00:48","58.6","-"
"2023/06/20","00:54","58.3","-"
"2023/06/20","01:00","58.3","-"
"2023/06/20","01:06","58.3","-"
"2023/06/20","01:12","58.3","-"
"2023/06/20","01:18","58.5","-"
"2023/06/20","01:24","58.5","-"
"2023/06/20","01:30","58.3","-"
"2023/06/20","01:36","58.3","-"
"2023/06/20","01:42","58.1","-"
"2023/06/20","01:48","57.9","-"
"2023/06/20","01:54","57.9","-"
"2023/06/20","02:00","57.9","-"
"2023/06/20","02:06","57.7","-"
"2023/06/20","02:12","57.6","-"
"2023/06/20","02:18","57.4","-"
"2023/06/20","02:24","57.4","-"
"2023/06/20","02:30","57.4","-"
"2023/06/20","02:36","57.4","-"
"2023/06/20","02:42","57.4","-"
"2023/06/20","02:48","57.6","-"
"2023/06/20","02:54","57.6","-"
"2023/06/20","03:00","57.6","-"
"2023/06/20","03:06","57.7","-"
"2023/06/20","03:12","57.7","-"
"2023/06/20","03:18","57.9","-"
"2023/06/20","03:24","57.9","-"
"2023/06/20","03:30","57.9","-"
"2023/06/20","03:36","57.9","-"
"2023/06/20","03:42","57.7","-"
"2023/06/20","03:48","57.7","-"
"2023/06/20","03:54","57.7","-"
"2023/06/20","04:00","57.7","-"
"2023/06/20","04:06","57.7","-"
"2023/06/20","04:12","57.7","-"
"2023/06/20","04:18","57.6","-"
"2023/06/20","04:24","57.6","-"
"2023/06/20","04:30","57.6","-"
"2023/06/20","04:36","57.6","-"
"2023/06/20","04:42","57.4","-"
"2023/06/20","04:48","57.4","-"
"2023/06/20","04:54","57.4","-"
"2023/06/20","05:00","57.4","-"
"2023/06/20","05:06","57.6","-"
"2023/06/20","05:12","57.6","-"
"2023/06/20","05:18","57.4","-"
"2023/06/20","05:24","57.4","-"
"2023/06/20","05:30","57.4","-"
"2023/06/20","05:36","57.4","-"
"2023/06/20","05:42","57.4","-"
"2023/06/20","05:48","57.6","-"
"2023/06/20","05:54","57.6","-"
"2023/06/20","06:00","57.6","-"
"2023/06/20","06:06","57.6","-"
"2023/06/20","06:12","57.6","-"
"2023/06/20","06:18","57.6","-"
"2023/06/20","06:24","57.6","-"
"2023/06/20","06:30","57.6","-"
"2023/06/20","06:36","57.6","-"
"2023/06/20","06:42","57.6","-"
"2023/06/20","06:48","57.6","-"
"2023/06/20","06:54","57.6","-"
"2023/06/20","07:00","57.6","-"
"2023/06/20","07:06","57.6","-"
"2023/06/20","07:12","57.6","-"
"2023/06/20","07:18","57.4","-"
"2023/06/20","07:24","57.4","-"
"2023/06/20","07:30","57.4","-"
"2023/06/20","07:36","57.4","-"
"2023/06/20","07:42","57.4","-"
"2023/06/20","07:48","57.2","-"
"2023/06/20","07:54","57.2","-"
"2023/06/20","08:00","57.2","-"
"2023/06/20","08:06","57.2","-"
"2023/06/20","08:12","57.4","-"
"2023/06/20","08:18","57.6","-"
"2023/06/20","08:24","57.7","-"
"2023/06/20","08:30","57.7","-"
"2023/06/20","08:36","57.7","-"
"2023/06/20","08:42","57.7","-"
"2023/06/20","08:48","57.7","-"
"2023/06/20","08:54","57.7","-"
"2023/06/20","09:00","57.7","-"
"2023/06/20","09:06","57.9","-"
"2023/06/20","09:12","57.9","-"
"2023/06/20","09:18","58.1","-"
"2023/06/20","09:24","58.1","-"
"2023/06/20","09:30","58.1","-"
"2023/06/20","09:36","58.1","-"
"2023/06/20","09:42","58.1","-"
"2023/06/20","09:48","58.3","-"
"2023/06/20","09:54","58.3","-"
"2023/06/20","10:00","58.5","-"
"2023/06/20","10:06","58.5","-"
"2023/06/20","10:12","58.5","-"
"2023/06/20","10:18","58.5","-"
"2023/06/20","10:24","58.5","-"
"2023/06/20","10:30","58.5","-"
"2023/06/20","10:36","58.5","-"
"2023/06/20","10:42","58.5","-"
"2023/06/20","10:48","58.3","-"
"2023/06/20","10:54","58.3","-"
"2023/06/20","11:00","58.3","-"
"2023/06/20","11:06","58.3","-"
"2023/06/20","11:12","58.3","-"
"2023/06/20","11:18","58.5","-"
"2023/06/20","11:24","58.5","-"
"2023/06/20","11:30","58.6","-"
"2023/06/20","11:36","58.6","-"
"2023/06/20","11:42","58.6","-"
"2023/06/20","11:48","58.6","-"
"2023/06/20","11:54","58.5","-"
"2023/06/20","12:00","58.5","-"
"2023/06/20","12:06","58.5","-"
"2023/06/20","12:12","58.5","-"
"2023/06/20","12:18","58.5","-"
"2023/06/20","12:24","58.5","-"
"2023/06/20","12:30","58.5","-"
"2023/06/20","12:36","58.5","-"
"2023/06/20","12:42","58.3","-"
"2023/06/20","12:48","58.3","-"
"2023/06/20","12:54","58.3","-"
"2023/06/20","13:00","58.3","-"
"2023/06/20","13:06","58.3","-"
"2023/06/20","13:12","58.3","-"
"2023/06/20","13:18","58.3","-"
"2023/06/20","13:24","58.3","-"
"2023/06/20","13:30","58.3","-"
"2023/06/20","13:36","58.3","-"
"2023/06/20","13:42","58.3","-"
"2023/06/20","13:48","58.3","-"
"2023/06/20","13:54","58.5","-"
"2023/06/20","14:00","58.5","-"
"2023/06/20","14:06","58.3","-"
"2023/06/20","14:12","58.1","-"
"2023/06/20","14:18","57.9","-"
"2023/06/20","14:24","57.7","-"
"2023/06/20","14:30","57.6","-"
"2023/06/20","14:36","57.6","-"
"2023/06/20","14:42","57.6","-"
"2023/06/20","14:48","57.4","-"
"2023/06/20","14:54","57.4","-"
"2023/06/20","15:00","57.4","-"
"2023/06/20","15:06","57.6","-"
"2023/06/20","15:12","57.6","-"
"2023/06/20","15:18","57.6","-"
"2023/06/20","15:24","57.6","-"
"2023/06/20","15:30","57.6","-"
"2023/06/20","15:36","57.6","-"
"2023/06/20","15:42","57.6","-"
"2023/06/20","15:48","57.4","-"
"2023/06/20","15:54","57.4","-"
"2023/06/20","16:00","57.2","-"
"2023/06/20","16:06","57.4","-"
"2023/06/20","16:12","57.4","-"
"2023/06/20","16:18","57.4","-"
"2023/06/20","16:24","57.4","-"
"2023/06/20","16:30","57.4","-"
"2023/06/20","16:36","57.2","-"
"2023/06/20","16:42","57.2","-"
"2023/06/20","16:48","57.2","-"
"2023/06/20","16:54","57.2","-"
"2023/06/20","17:00","57.4","-"
"2023/06/20","17:06","57.4","-"
"2023/06/20","17:12","57.4","-"
"2023/06/20","17:18","57.4","-"
"2023/06/20","17:24","57.4","-"
"2023/06/20","17:30","57.4","-"
"2023/06/20","17:36","57.4","-"
"2023/06/20","17:42","57.4","-"
"2023/06/20","17:48","57.2","-"
"2023/06/20","17:54","57.2","-"
"2023/06/20","18:00","57.2","-"
"2023/06/20","18:06","57.2","-"
"2023/06/20","18:12","57.2","-"
"2023/06/20","18:18","57.2","-"
"2023/06/20","18:24","57.2","-"
"2023/06/20","18:30","57.2","-"
"2023/06/20","18:36","57.2","-"
"2023/06/20","18:42","57.2","-"
"2023/06/20","18:48","57.2","-"
"2023/06/20","18:54","57.2","-"
"2023/06/20","19:00","57.2","-"
"2023/06/20","19:06","57.2","-"
"2023/06/20","19:12","57.2","-"
"2023/06/20","19:18","57.2","-"
"2023/06/20","19:24","57.2","-"
"2023/06/20","19:30","57.2","-"
"2023/06/20","19:36","57","-"
"2023/06/20","19:42","57","-"
"2023/06/20","19:48","57","-"
"2023/06/20","19:54","57","-"
"2023/06/20","20:00","57.2","-"
"2023/06/20","20:06","57.2","-"
"2023/06/20","20:12","57.2","-"
"2023/06/20","20:18","57.2","-"
"2023/06/20","20:24","57.2","-"
"2023/06/20","20:30","57.2","-"
"2023/06/20","20:36","57.2","-"
"2023/06/20","20:42","57.2","-"
"2023/06/20","20:48","57.2","-"
"2023/06/20","20:54","57.2","-"
"2023/06/20","21:00","57.2","-"
"2023/06/20","21:06","57.4","-"
"2023/06/20","21:12","57.4","-"
"2023/06/20","21:18","57.4","-"
"2023/06/20","21:24","58.1","-"
"2023/06/20","21:30","57.6","-"
"2023/06/20","21:36","57.6","-"
"2023/06/20","21:42","57.7","-"
"2023/06/20","21:48","57.7","-"
"2023/06/20","21:54","57.7","-"
"2023/06/20","22:00","57.7","-"
"2023/06/20","22:06","58.1","-"
"2023/06/20","22:12","58.3","-"
"2023/06/20","22:18","58.5","-"
"2023/06/20","22:24","58.1","-"
"2023/06/20","22:30","58.1","-"
"2023/06/20","22:36","58.3","-"
"2023/06/20","22:42","58.5","-"
"2023/06/20","22:48","58.5","-"
"2023/06/20","22:54","58.6","-"
"2023/06/20","23:00","58.8","-"
"2023/06/20","23:06","58.8","-"
"2023/06/20","23:12","58.8","-"
"2023/06/20","23:18","58.8","-"
"2023/06/20","23:24","58.8","-"
"2023/06/20","23:30","58.8","-"
"2023/06/20","23:36","59","-"
"2023/06/20","23:42","59","-"
"2023/06/20","23:48","59","-"
"2023/06/20","23:54","59","-"
"2023/06/21","00:00","59","-"
"2023/06/21","00:06","58.8","-"
"2023/06/21","00:12","58.8","-"
"2023/06/21","00:18","58.8","-"
"2023/06/21","00:24","58.5","-"
"2023/06/21","00:30","58.5","-"
"2023/06/21","00:36","58.5","-"
"2023/06/21","00:42","58.5","-"
"2023/06/21","00:48","58.3","-"
"2023/06/21","00:54","58.3","-"
"2023/06/21","01:00","58.5","-"
"2023/06/21","01:06","58.3","-"
"2023/06/21","01:12","57.9","-"
"2023/06/21","01:18","57.7","-"
"2023/06/21","01:24","57.7","-"
"2023/06/21","01:30","57.9","-"
"2023/06/21","01:36","57.9","-"
"2023/06/21","01:42","57.9","-"
"2023/06/21","01:48","57.9","-"
"2023/06/21","01:54","58.1","-"
"2023/06/21","02:00","57.9","-"
"2023/06/21","02:06","57.9","-"
"2023/06/21","02:12","57.9","-"
"2023/06/21","02:18","57.9","-"
"2023/06/21","02:24","57.6","-"
"2023/06/21","02:30","57.6","-"
"2023/06/21","02:36","57.6","-"
"2023/06/21","02:42","57.4","-"
"2023/06/21","02:48","57.6","-"
"2023/06/21","02:54","57.4","-"
"2023/06/21","03:00","57.4","-"
"2023/06/21","03:06","57.2","-"
"2023/06/21","03:12","56.8","-"
"2023/06/21","03:18","56.7","-"
"2023/06/21","03:24","56.7","-"
"2023/06/21","03:30","56.7","-"
"2023/06/21","03:36","56.7","-"
"2023/06/21","03:42","56.7","-"
"2023/06/21","03:48","56.7","-"
"2023/06/21","03:54","56.7","-"
"2023/06/21","04:00","56.8","-"
"2023/06/21","04:06","56.8","-"
"2023/06/21","04:12","56.8","-"
"2023/06/21","04:18","56.8","-"
"2023/06/21","04:24","56.8","-"
"2023/06/21","04:30","56.8","-"
"2023/06/21","04:36","56.8","-"
"2023/06/21","04:42","56.8","-"
"2023/06/21","04:48","56.8","-"
"2023/06/21","04:54","56.8","-"
"2023/06/21","05:00","56.8","-"
"2023/06/21","05:06","56.8","-"
"2023/06/21","05:12","56.8","-"
"2023/06/21","05:18","56.8","-"
"2023/06/21","05:24","56.8","-"
"2023/06/21","05:30","56.7","-"
"2023/06/21","05:36","56.7","-"
"2023/06/21","05:42","56.7","-"
"2023/06/21","05:48","56.7","-"
"2023/06/21","05:54","56.7","-"
"2023/06/21","06:00","56.7","-"
"2023/06/21","06:06","56.7","-"
"2023/06/21","06:12","56.7","-"
"2023/06/21","06:18","56.7","-"
"2023/06/21","06:24","56.7","-"
"2023/06/21","06:30","56.7","-"
"2023/06/21","06:36","56.5","-"
"2023/06/21","06:42","56.5","-"
"2023/06/21","06:48","56.5","-"
"2023/06/21","06:54","56.5","-"
"2023/06/21","07:00","56.5","-"
"2023/06/21","07:06","56.5","-"
"2023/06/21","07:12","56.5","-"
"2023/06/21","07:18","56.5","-"
"2023/06/21","07:24","56.7","-"
"2023/06/21","07:30","56.7","-"
"2023/06/21","07:36","56.7","-"
"2023/06/21","07:42","56.7","-"
"2023/06/21","07:48","56.7","-"
"2023/06/21","07:54","56.7","-"
"2023/06/21","08:00","56.7","-"
"2023/06/21","08:06","56.8","-"
"2023/06/21","08:12","56.8","-"
"2023/06/21","08:18","56.8","-"
"2023/06/21","08:24","56.8","-"
"2023/06/21","08:30","56.8","-"
"2023/06/21","08:36","56.8","-"
"2023/06/21","08:42","56.8","-"
"2023/06/21","08:48","56.8","-"
"2023/06/21","08:54","56.8","-"
"2023/06/21","09:00","56.8","-"
"2023/06/21","09:06","56.8","-"
"2023/06/21","09:12","56.8","-"
"2023/06/21","09:18","56.8","-"
"2023/06/21","09:24","56.8","-"
"2023/06/21","09:30","57","-"
"2023/06/21","09:36","57","-"
"2023/06/21","09:42","57.2","-"
"2023/06/21","09:48","57.2","-"
"2023/06/21","09:54","57.2","-"
"2023/06/21","10:00","57.2","-"
"2023/06/21","10:06","57.4","-"
"2023/06/21","10:12","57.4","-"
"2023/06/21","10:18","57.4","-"
"2023/06/21","10:24","57.4","-"
"2023/06/21","10:30","57.4","-"
"2023/06/21","10:36","57.4","-"
"2023/06/21","10:42","57.6","-"
"2023/06/21","10:48","57.6","-"
"2023/06/21","10:54","57.6","-"
"2023/06/21","11:00","57.4","-"
"2023/06/21","11:06","57.6","-"
"2023/06/21","11:12","57.4","-"
"2023/06/21","11:18","57.6","-"
"2023/06/21","11:24","57.6","-"
"2023/06/21","11:30","57.6","-"
"2023/06/21","11:36","57.6","-"
"2023/06/21","11:42","57.6","-"
"2023/06/21","11:48","57.6","-"
"2023/06/21","11:54","57.9","-"
"2023/06/21","12:00","57.9","-"
"2023/06/21","12:06","57.9","-"
"2023/06/21","12:12","57.7","-"
"2023/06/21","12:18","57.7","-"
"2023/06/21","12:24","57.7","-"
"2023/06/21","12:30","57.7","-"
"2023/06/21","12:36","57.7","-"
"2023/06/21","12:42","57.7","-"
"2023/06/21","12:48","57.9","-"
"2023/06/21","12:54","57.9","-"
"2023/06/21","13:00","57.9","-"
"2023/06/21","13:06","57.9","-"
"2023/06/21","13:12","58.1","-"
"2023/06/21","13:18","58.1","-"
"2023/06/21","13:24","58.1","-"
"2023/06/21","13:30","58.1","-"
"2023/06/21","13:36","58.1","-"
"2023/06/21","13:42","58.1","-"
"2023/06/21","13:48","58.1","-"
"2023/06/21","13:54","58.3","-"
"2023/06/21","14:00","58.3","-"
"2023/06/21","14:06","58.3","-"
"2023/06/21","14:12","58.3","-"
"2023/06/21","14:18","58.3","-"
"2023/06/21","14:24","58.3","-"
"2023/06/21","14:30","58.3","-"
"2023/06/21","14:36","58.3","-"
"2023/06/21","14:42","58.5","-"
"2023/06/21","14:48","58.3","-"
"2023/06/21","14:54","58.3","-"
"2023/06/21","15:00","58.5","-"
"2023/06/21","15:06","57.9","-"
"2023/06/21","15:12","58.5","-"
"2023/06/21","15:18","58.1","-"
"2023/06/21","15:24","57.6","-"
"2023/06/21","15:30","57.9","-"
"2023/06/21","15:36","57.6","-"
"2023/06/21","15:42","57.4","-"
"2023/06/21","15:48","57.6","-"
"2023/06/21","15:54","57.6","-"
"2023/06/21","16:00","57.4","-"
"2023/06/21","16:06","57.4","-"
"2023/06/21","16:12","57.2","-"
"2023/06/21","16:18","57","-"
"2023/06/21","16:24","57","-"
"2023/06/21","16:30","57","-"
"2023/06/21","16:36","57","-"
"2023/06/21","16:42","56.7","-"
"2023/06/21","16:48","56.7","-"
"2023/06/21","16:54","56.7","-"
"2023/06/21","17:00","56.7","-"
"2023/06/21","17:06","56.7","-"
"2023/06/21","17:12","56.8","-"
"2023/06/21","17:18","56.7","-"
"2023/06/21","17:24","56.7","-"
"2023/06/21","17:30","56.7","-"
"2023/06/21","17:36","56.8","-"
"2023/06/21","17:42","56.8","-"
"2023/06/21","17:48","56.8","-"
"2023/06/21","17:54","56.8","-"
"2023/06/21","18:00","56.8","-"
"2023/06/21","18:06","56.8","-"
"2023/06/21","18:12","56.8","-"
"2023/06/21","18:18","56.8","-"
"2023/06/21","18:24","56.8","-"
"2023/06/21","18:30","57","-"
"2023/06/21","18:36","57","-"
"2023/06/21","18:42","56.8","-"
